item_id,order_id,product_id,quantity,price
2240,633,604,5,178.35
2241,634,39,2,115.4
2242,634,597,5,94.4
2243,635,886,4,216.92
2244,635,744,4,157.8
2245,635,478,3,87.0
2246,635,661,1,56.59
2247,635,104,1,57.62
2248,635,507,1,51.48
2249,636,546,3,48.69
2250,636,192,1,59.99
2251,636,497,5,235.1
2252,636,33,1,38.38
2253,637,737,2,105.88
2254,637,617,4,145.04
2255,638,170,2,41.5
2256,638,706,1,56.02
2257,638,211,2,27.72
2258,639,561,2,97.88
2259,639,848,1,10.93
2260,639,821,1,41.05
2261,640,921,4,49.36
2262,640,907,5,70.1
2263,640,327,5,142.1
2264,640,372,3,35.04
2265,641,250,2,34.06
2266,641,198,5,55.5
2267,641,199,2,54.82
2268,641,927,4,158.44
2269,641,860,3,35.49
2270,642,682,4,144.68
2271,642,535,4,231.36
2272,642,168,5,235.65
2273,642,126,3,114.06
2274,642,370,2,42.42
2275,643,84,5,145.85
2276,643,101,4,101.92
2277,643,109,1,14.1
2278,644,109,1,14.1
2279,644,865,5,154.45
2280,644,313,1,28.54
2281,644,30,1,52.3
2282,644,227,1,50.1
2283,645,680,5,174.9
2284,645,805,2,20.02
2285,645,503,1,43.28
2286,645,554,3,175.77
2287,645,541,4,186.32
2288,645,646,5,78.55
2289,646,667,4,40.08
2290,647,491,4,216.16
2291,647,511,5,282.55
2292,647,320,2,45.7
2293,648,610,4,129.68
2294,648,7,5,152.7
2295,648,489,1,56.8
2296,648,610,5,162.1
2297,648,219,1,45.75
2298,649,259,4,112.12
2299,649,322,3,65.61
2300,649,128,3,35.25
2301,649,777,4,45.32
2302,650,203,1,38.92
2303,650,629,3,87.18
2304,650,938,5,89.85
2305,650,41,1,15.85
2306,650,325,4,110.48
2307,650,879,2,95.02
2308,651,543,5,236.1
2309,651,643,4,104.8
2310,651,129,2,23.28
2311,651,438,2,70.04
2312,651,513,3,62.64
2313,651,124,1,45.17
2314,652,781,1,48.13
2315,652,279,5,114.8
2316,652,631,1,25.91
2317,653,382,1,21.82
2318,653,379,4,157.44
2319,653,981,4,48.32
2320,653,393,1,59.45
2321,654,693,3,40.02
2322,654,425,1,51.32
2323,654,289,2,61.32
2324,654,750,4,112.52
2325,654,525,4,211.44
2326,655,796,1,53.47
2327,655,231,1,54.11
2328,656,509,3,149.01
2329,656,122,5,157.25
2330,656,968,2,63.54
2331,656,95,2,74.68
2332,656,34,5,115.25
2333,657,77,1,18.97
2334,657,655,4,148.2
2335,657,68,3,83.1
2336,657,627,5,70.35
2337,657,101,5,127.4
2338,657,431,4,47.56
2339,658,282,5,224.85
2340,658,778,5,209.05
2341,658,404,3,95.85
2342,659,194,4,53.52
2343,659,83,3,59.76
2344,659,593,3,64.65
2345,659,829,5,193.85
2346,659,200,5,198.85
2347,659,214,4,174.32
2348,660,303,4,143.84
2349,661,691,1,18.78
2350,661,750,2,56.26
2351,661,121,3,117.39
2352,661,289,1,30.66
2353,661,865,3,92.67
2354,661,420,5,283.5
2355,662,177,5,169.85
2356,662,989,2,71.76
2357,662,199,3,82.23
2358,663,16,1,44.1
2359,663,959,5,261.1
2360,663,508,3,39.99
2361,663,721,2,97.5
2362,663,262,1,21.96
2363,664,149,1,28.07
2364,664,87,3,155.97
2365,664,426,5,136.75
2366,664,908,1,40.11
2367,664,317,5,53.3
2368,664,67,5,129.15
2369,665,238,1,25.85
2370,666,796,2,106.94
2371,666,969,1,52.79
2372,666,975,1,46.33
2373,666,909,2,74.68
2374,667,130,4,74.04
2375,667,781,3,144.39
2376,667,263,2,85.56
2377,667,903,1,43.7
2378,667,538,1,17.8
2379,668,742,1,36.29
2380,668,665,5,232.1
2381,668,802,3,112.65
2382,668,144,3,171.18
2383,668,52,1,39.01
2384,668,219,4,183.0
2385,669,546,1,16.23
2386,669,951,5,224.4
2387,669,338,1,19.83
2388,669,238,5,129.25
2389,669,694,5,282.0
2390,670,426,3,82.05
2391,670,916,4,202.48
2392,670,839,3,97.02
2393,670,23,4,217.44
2394,670,849,3,81.54
2395,670,874,1,36.97
2396,671,791,1,42.21
2397,671,447,3,60.06
2398,671,821,4,164.2
2399,671,521,5,206.95
2400,672,128,3,35.25
2401,672,867,2,111.0
2402,672,454,3,67.5
2403,672,433,3,172.26
2404,672,964,4,125.96
2405,672,305,3,103.23
2406,673,404,1,31.95
2407,673,206,4,156.96
2408,674,691,4,75.12
2409,674,299,5,117.85
2410,674,249,2,50.02
2411,674,660,1,48.51
2412,675,575,5,117.15
2413,675,478,4,116.0
2414,675,499,2,92.94
2415,675,822,5,233.9
2416,675,633,1,40.67
2417,676,519,3,142.32
2418,676,940,3,100.02
2419,676,815,5,103.3
2420,676,497,2,94.04
2421,676,426,4,109.4
2422,677,103,2,103.02
2423,677,94,1,15.38
2424,677,985,5,270.0
2425,677,753,5,242.8
2426,677,257,1,16.34
2427,678,362,2,30.12
2428,678,8,4,227.52
2429,678,376,4,143.68
2430,678,329,3,93.15
2431,679,658,2,93.7
2432,679,361,4,235.16
2433,680,1000,1,10.97
2434,680,630,4,113.04
2435,680,691,3,56.34
2436,680,118,2,111.1
2437,681,933,4,132.56
2438,681,888,3,59.19
2439,682,356,5,78.85
2440,682,951,2,89.76
2441,682,755,1,14.36
2442,683,294,5,280.65
2443,683,975,5,231.65
2444,683,951,4,179.52
2445,683,422,2,57.76
2446,683,790,3,159.12
2447,683,425,3,153.96
2448,684,207,2,94.18
2449,684,670,1,47.8
2450,684,791,4,168.84
2451,684,765,4,218.6
2452,684,509,4,198.68
2453,685,905,3,169.23
2454,685,634,1,48.78
2455,685,374,4,78.12
2456,685,987,5,128.85
2457,685,882,2,99.12
2458,685,292,2,109.28
2459,686,582,2,52.26
2460,687,47,4,147.8
2461,687,551,2,33.92
2462,687,45,5,148.45
2463,688,838,5,205.7
2464,688,550,2,46.64
2465,688,235,2,107.06
2466,689,347,2,24.46
2467,690,691,4,75.12
2468,690,16,3,132.3
2469,691,361,4,235.16
2470,691,116,1,50.44
2471,692,272,3,179.94
2472,692,585,2,75.2
2473,692,12,4,191.28
2474,692,919,2,77.54
2475,692,561,2,97.88
2476,692,239,1,45.21
2477,693,508,5,66.65
2478,693,491,3,162.12
2479,694,529,2,69.44
2480,694,629,1,29.06
2481,694,978,5,231.75
2482,694,47,1,36.95
2483,694,353,5,98.0
2484,694,809,3,172.05
2485,695,978,4,185.4
2486,695,405,1,50.66
2487,695,291,2,78.14
2488,695,191,5,156.5
2489,696,75,1,50.4
2490,696,75,3,151.2
2491,696,427,1,21.74
2492,696,793,1,21.12
2493,697,235,4,214.12
2494,697,957,4,51.36
2495,698,345,3,51.72
2496,698,672,1,22.13
2497,698,905,2,112.82
2498,699,300,1,18.28
2499,699,326,1,57.49
2500,699,31,3,62.67
2501,699,297,2,25.92
2502,700,644,3,177.45
2503,700,534,2,26.44
2504,700,737,2,105.88
2505,700,950,2,67.84
2506,700,855,3,177.12
2507,701,609,4,85.44
2508,701,200,5,198.85
2509,702,887,1,25.52
2510,703,781,1,48.13
2511,703,111,1,20.96
2512,703,930,3,40.98
2513,703,536,1,55.02
2514,703,984,1,15.79
2515,704,882,1,49.56
2516,705,872,5,52.8
2517,706,978,1,46.35
2518,707,742,4,145.16
2519,707,593,5,107.75
2520,707,68,4,110.8
2521,707,391,4,180.52
2522,708,110,4,78.28
2523,708,25,4,47.36
2524,708,477,5,110.8
2525,708,231,4,216.44
2526,708,627,4,56.28
2527,708,158,2,86.38
2528,709,946,3,63.0
2529,709,764,3,144.15
2530,709,96,3,161.7
2531,709,759,5,201.8
2532,710,676,3,161.13
2533,710,298,2,44.16
2534,710,571,4,49.2
2535,710,476,1,19.15
2536,710,309,5,243.85
2537,710,484,5,234.1
2538,711,913,2,57.54
2539,711,929,5,124.55
2540,711,477,1,22.16
2541,711,176,1,34.53
2542,711,485,1,18.46
2543,712,153,5,88.65
2544,713,440,2,74.64
2545,713,670,5,239.0
2546,714,853,1,57.6
2547,714,119,3,64.71
2548,715,822,1,46.78
2549,716,545,3,35.49
2550,717,678,3,138.87
2551,717,729,3,66.18
2552,717,906,4,133.48
2553,718,486,2,101.08
2554,719,415,2,27.02
2555,719,463,5,208.0
2556,719,336,3,168.18
2557,719,325,1,27.62
2558,719,275,2,46.42
2559,719,861,5,129.9
2560,720,771,4,222.6
2561,720,599,2,49.92
2562,721,113,3,48.99
2563,721,417,1,22.2
2564,722,965,4,238.84
2565,722,187,4,215.92
2566,722,192,1,59.99
2567,722,103,5,257.55
2568,722,898,2,117.1
2569,723,367,3,81.18
2570,723,641,5,277.55
2571,723,622,1,44.91
2572,723,483,4,61.92
2573,724,563,1,21.8
2574,724,671,4,229.92
2575,724,400,2,77.42
2576,725,59,3,63.21
2577,725,326,5,287.45
2578,725,915,5,140.05
2579,725,942,4,110.2
2580,725,175,3,75.81
2581,725,877,3,106.89
2582,726,544,4,138.0
2583,727,364,2,75.6
2584,728,411,1,49.51
2585,728,377,1,34.06
2586,729,665,1,46.42
2587,729,893,4,87.2
2588,729,998,1,36.58
2589,729,939,1,49.97
2590,729,130,4,74.04
2591,729,359,2,58.28
2592,730,121,5,195.65
2593,730,907,5,70.1
2594,730,885,3,164.67
2595,730,61,3,166.65
2596,730,925,2,56.5
2597,730,974,1,20.91
2598,731,512,2,96.78
2599,732,465,2,54.74
2600,732,876,3,70.11
2601,733,989,2,71.76
2602,733,197,4,181.72
2603,733,361,4,235.16
2604,733,682,4,144.68
2605,734,509,2,99.34
2606,734,138,3,89.61
2607,734,216,5,241.95
2608,735,276,2,52.52
2609,736,517,5,83.4
2610,736,912,1,42.16
2611,737,268,1,24.73
2612,737,434,2,115.64
2613,738,688,1,16.16
2614,738,939,5,249.85
2615,739,243,2,48.96
2616,739,652,5,178.35
2617,739,939,5,249.85
2618,740,211,4,55.44
2619,740,623,5,202.2
2620,741,350,4,109.72
2621,742,565,3,54.39
2622,743,492,1,16.88
2623,743,999,2,38.38
2624,743,625,3,71.67
2625,743,710,1,39.61
2626,744,54,2,33.24
2627,744,467,2,83.64
2628,744,899,1,42.91
2629,744,206,5,196.2
2630,745,303,3,107.88
2631,745,82,1,45.61
2632,746,79,3,46.32
2633,746,694,1,56.4
2634,746,96,5,269.5
2635,746,421,4,115.4
2636,747,418,5,225.55
2637,747,533,2,41.8
2638,747,904,3,91.56
2639,747,269,5,227.8
2640,748,296,1,13.47
2641,748,248,2,22.42
2642,748,254,4,237.8
2643,748,717,1,52.11
2644,748,256,5,225.7
2645,748,24,4,141.12
2646,749,364,5,189.0
2647,749,66,4,138.24
2648,749,236,5,139.4
2649,749,321,3,113.91
2650,749,482,2,22.22
2651,749,869,3,117.75
2652,750,468,4,220.08
2653,750,213,1,48.49
2654,750,299,2,47.14
2655,750,768,1,33.23
2656,750,825,1,29.04
2657,751,36,5,96.05
2658,751,65,3,123.96
2659,752,869,3,117.75
2660,752,903,1,43.7
2661,752,438,2,70.04
2662,752,84,3,87.51
2663,753,986,1,47.72
2664,754,146,2,57.16
2665,754,995,3,153.99
2666,754,412,1,41.67
2667,754,599,1,24.96
2668,754,795,3,38.58
2669,754,838,1,41.14
2670,755,687,5,272.15
2671,756,922,4,214.52
2672,757,341,1,29.14
2673,757,221,3,132.87
2674,757,807,2,32.56
2675,757,130,4,74.04
2676,758,214,3,130.74
2677,758,638,5,171.0
2678,758,247,5,71.95
2679,758,86,2,44.22
2680,758,902,2,29.08
2681,759,234,1,51.36
2682,760,120,1,43.63
2683,761,568,1,20.93
2684,761,359,1,29.14
2685,761,274,1,26.58
2686,761,245,4,42.4
2687,762,982,4,185.96
2688,762,523,5,101.1
2689,762,306,4,129.52
2690,762,319,3,85.02
2691,762,938,5,89.85
2692,763,924,4,184.04
2693,763,558,5,98.35
2694,763,850,2,81.7
2695,764,340,3,163.05
2696,764,170,3,62.25
2697,764,199,5,137.05
2698,764,479,2,109.18
2699,764,871,1,23.4
2700,764,191,4,125.2
2701,765,757,2,54.24
2702,765,242,5,207.8
2703,765,976,5,278.25
2704,765,144,1,57.06
2705,765,445,2,76.8
2706,766,758,3,106.05
2707,766,784,2,64.72
2708,767,251,3,119.16
2709,767,169,1,29.93
2710,767,21,5,83.65
2711,767,554,2,117.18
2712,767,541,1,46.58
2713,767,630,5,141.3
2714,768,30,1,52.3
2715,768,423,1,26.66
2716,768,967,2,31.54
2717,768,420,4,226.8
2718,768,703,3,134.19
2719,769,390,2,26.4
2720,770,209,2,74.52
2721,770,601,4,153.72
2722,771,698,1,35.07
2723,771,325,3,82.86
2724,771,739,2,90.14
2725,771,983,2,59.74
2726,772,139,4,157.56
2727,772,775,2,83.46
2728,772,622,2,89.82
2729,772,996,2,105.3
2730,773,226,2,59.64
2731,773,832,2,30.8
2732,773,486,5,252.7
2733,774,972,5,161.2
2734,774,532,5,165.85
2735,774,832,3,46.2
2736,774,911,4,165.0
2737,774,448,5,157.9
2738,775,157,2,70.02
2739,775,603,1,37.59
2740,776,246,5,135.45
2741,776,829,2,77.54
2742,776,866,4,126.76
2743,776,28,1,13.71
2744,777,533,1,20.9
2745,777,632,4,149.6
2746,777,758,3,106.05
2747,777,356,3,47.31
2748,777,292,5,273.2
2749,777,246,2,54.18
2750,778,965,1,59.71
2751,778,376,4,143.68
2752,778,669,1,37.19
2753,778,593,4,86.2
2754,778,14,2,113.0
2755,778,278,3,157.53
2756,779,312,2,32.52
2757,779,557,4,119.4
2758,779,504,5,236.35
2759,780,515,5,59.1
2760,780,754,5,149.95
2761,780,771,1,55.65
2762,780,359,4,116.56
2763,780,282,1,44.97
2764,780,243,2,48.96
2765,781,197,5,227.15
2766,781,82,4,182.44
2767,781,2,3,148.29
2768,781,635,4,150.44
2769,781,876,2,46.74
2770,781,555,1,52.35
2771,782,619,4,179.36
2772,782,614,1,54.86
2773,782,94,1,15.38
2774,782,817,3,100.89
2775,782,421,4,115.4
2776,782,750,1,28.13
2777,783,756,3,138.93
2778,783,570,1,43.58
2779,784,614,2,109.72
2780,784,905,5,282.05
2781,784,882,1,49.56
2782,784,638,5,171.0
2783,784,838,1,41.14
2784,784,430,2,60.96
2785,785,689,1,14.76
2786,786,588,2,105.24
2787,786,924,3,138.03
2788,786,575,2,46.86
2789,787,152,2,114.44
2790,787,8,5,284.4
2791,787,125,1,49.31
2792,787,376,4,143.68
2793,787,705,5,187.55
2794,788,181,5,279.95
2795,788,492,2,33.76
2796,789,254,1,59.45
2797,789,526,2,87.28
2798,789,629,1,29.06
2799,789,959,4,208.88
2800,790,974,1,20.91
2801,791,686,1,29.64
2802,791,941,3,37.83
2803,791,243,2,48.96
2804,791,81,1,46.91
2805,791,585,3,112.8
2806,792,180,3,72.36
2807,792,473,3,110.82
2808,792,20,3,145.05
2809,792,830,4,69.96
2810,792,549,3,109.65
2811,792,602,2,76.0
2812,793,818,1,57.31
2813,793,98,1,11.89
2814,793,726,3,132.21
2815,793,605,2,86.6
2816,794,327,2,56.84
2817,794,686,2,59.28
2818,794,706,1,56.02
2819,794,32,5,124.0
2820,794,402,4,112.92
2821,795,2,5,247.15
2822,796,830,4,69.96
2823,796,37,3,76.2
2824,796,941,3,37.83
2825,797,444,2,105.2
2826,797,65,4,165.28
2827,797,463,2,83.2
2828,797,100,5,239.1
2829,797,258,3,145.44
2830,797,813,2,103.54
2831,798,2,3,148.29
2832,798,926,4,239.68
2833,798,446,1,12.36
2834,799,306,1,32.38
2835,799,887,1,25.52
2836,799,732,2,72.5
2837,799,601,1,38.43
2838,799,566,5,209.65
2839,799,595,2,39.38
2840,800,123,4,170.88
2841,801,386,4,176.84
2842,801,573,1,52.25
2843,802,777,3,33.99
2844,802,934,3,61.41
2845,802,784,4,129.44
2846,802,289,4,122.64
2847,803,678,2,92.58
2848,803,526,1,43.64
2849,803,747,5,226.1
2850,803,772,5,251.75
2851,804,690,2,49.78
2852,804,420,1,56.7
2853,804,142,4,161.12
2854,804,16,3,132.3
2855,804,803,2,111.82
2856,805,733,2,58.76
2857,805,954,1,39.55
2858,805,736,5,144.95
2859,805,777,5,56.65
2860,805,194,4,53.52
2861,805,971,2,35.32
2862,806,150,2,64.98
2863,806,687,2,108.86
2864,806,659,4,77.08
2865,807,657,3,56.31
2866,807,626,1,40.76
2867,807,79,2,30.88
2868,807,131,4,146.08
2869,807,393,1,59.45
2870,807,602,5,190.0
2871,808,821,2,82.1
2872,808,921,3,37.02
2873,808,855,3,177.12
2874,808,74,3,153.12
2875,808,77,3,56.91
2876,809,232,1,21.04
2877,809,86,4,88.44
2878,809,365,5,246.6
2879,809,845,1,21.14
2880,809,776,2,29.28
2881,809,872,4,42.24
2882,810,120,3,130.89
2883,811,671,5,287.4
2884,811,779,5,118.15
2885,811,751,5,217.75
2886,811,906,4,133.48
2887,811,185,1,28.82
2888,812,678,3,138.87
2889,812,777,3,33.99
2890,812,264,3,120.6
2891,813,834,3,147.15
2892,813,746,3,52.38
2893,813,898,1,58.55
2894,814,166,1,17.44
2895,814,640,3,122.37
2896,815,891,1,24.7
2897,815,373,1,16.89
2898,815,92,2,83.24
2899,815,544,5,172.5
2900,815,954,2,79.1
2901,816,493,3,118.5
2902,816,439,1,57.25
2903,816,599,1,24.96
2904,816,25,4,47.36
2905,816,589,1,39.24
2906,817,882,3,148.68
2907,817,214,1,43.58
2908,818,330,4,105.64
2909,818,792,2,52.18
2910,818,117,3,43.23
2911,818,482,1,11.11
2912,818,211,2,27.72
2913,818,361,2,117.58
2914,819,493,2,79.0
2915,819,437,4,205.28
2916,819,201,5,243.55
2917,820,597,5,94.4
2918,820,943,3,71.97
2919,821,472,3,60.81
2920,821,495,4,187.64
2921,821,393,3,178.35
2922,821,894,3,34.35
2923,821,332,4,176.72
2924,821,526,5,218.2
2925,822,652,3,107.01
2926,822,264,1,40.2
2927,822,555,3,157.05
2928,822,709,3,169.89
2929,822,65,1,41.32
2930,823,583,3,75.06
2931,823,414,3,120.51
2932,823,875,2,97.28
2933,823,565,4,72.52
2934,824,27,5,136.3
2935,824,711,1,12.16
2936,824,563,1,21.8
2937,824,157,5,175.05
2938,825,386,4,176.84
2939,825,390,4,52.8
2940,825,281,1,12.47
2941,825,957,3,38.52
2942,825,677,5,261.65
2943,826,151,4,234.52
2944,826,739,5,225.35
2945,826,839,2,64.68
2946,826,333,3,93.36
2947,827,737,2,105.88
2948,827,937,2,57.54
2949,828,109,1,14.1
2950,828,909,4,149.36
2951,828,420,1,56.7
2952,828,5,5,186.65
2953,828,647,3,144.81
2954,828,581,3,88.2
2955,829,946,2,42.0
2956,830,784,3,97.08
2957,830,680,3,104.94
2958,830,282,1,44.97
2959,830,13,4,78.52
2960,831,3,1,48.87
2961,831,823,2,101.78
2962,831,870,1,21.36
2963,831,215,4,54.92
2964,832,408,5,267.55
2965,833,315,3,32.37
2966,833,832,3,46.2
2967,834,608,3,146.22
2968,834,742,2,72.58
2969,835,164,4,63.76
2970,835,531,2,98.06
2971,836,753,4,194.24
2972,836,536,3,165.06
2973,836,484,4,187.28
2974,836,277,1,27.41
2975,836,612,3,57.21
2976,836,916,3,151.86
2977,837,911,5,206.25
2978,837,419,5,211.9
2979,838,658,4,187.4
2980,839,922,3,160.89
2981,839,293,5,184.45
2982,839,753,3,145.68
2983,839,156,1,38.35
2984,839,84,4,116.68
2985,839,597,1,18.88
2986,840,736,3,86.97
2987,840,922,1,53.63
2988,840,180,1,24.12
2989,840,983,2,59.74
2990,840,788,3,43.71
2991,840,175,5,126.35
2992,841,278,1,52.51
2993,841,897,5,198.35
2994,841,896,2,104.8
2995,841,349,1,30.8
2996,841,30,3,156.9
2997,842,610,2,64.84
2998,842,615,1,51.48
2999,842,481,2,75.44
3000,842,568,5,104.65
3001,842,967,3,47.31
3002,843,55,2,74.68
3003,843,747,3,135.66
3004,843,693,4,53.36
3005,843,191,4,125.2
3006,843,937,1,28.77
3007,843,30,3,156.9
3008,844,407,1,30.0
3009,844,208,2,82.48
3010,844,510,1,58.32
3011,844,422,1,28.88
3012,844,586,1,38.62
3013,844,736,2,57.98
3014,845,102,1,38.39
3015,846,407,3,90.0
3016,846,685,1,33.78
3017,846,5,5,186.65
3018,846,15,3,49.92
3019,847,78,3,30.48
3020,847,645,1,11.88
3021,847,838,5,205.7
3022,847,833,4,176.72
3023,847,141,4,227.04
3024,848,914,3,58.65
3025,848,962,4,156.96
3026,848,310,4,174.36
3027,849,6,5,221.7
3028,849,815,1,20.66
3029,850,31,1,20.89
3030,850,377,1,34.06
3031,850,107,2,21.8
3032,850,931,4,94.36
3033,851,942,1,27.55
3034,851,407,1,30.0
3035,851,18,5,69.6
3036,851,647,2,96.54
3037,852,954,1,39.55
3038,852,613,1,33.26
3039,853,213,1,48.49
3040,854,117,1,14.41
3041,855,655,3,111.15
3042,855,473,3,110.82
3043,855,897,4,158.68
3044,856,93,4,146.0
3045,856,393,1,59.45
3046,856,402,3,84.69
3047,857,213,3,145.47
3048,857,847,2,62.08
3049,857,410,2,73.48
3050,857,514,4,235.48
3051,858,646,5,78.55
3052,858,883,1,57.86
3053,858,397,1,25.15
3054,858,355,2,34.86
3055,858,254,5,297.25
3056,858,38,2,49.44
3057,859,580,2,65.74
3058,859,150,5,162.45
3059,859,593,4,86.2
3060,859,771,2,111.3
3061,859,835,1,48.63
3062,859,814,4,208.6
3063,860,637,5,101.45
3064,860,561,4,195.76
3065,860,183,2,71.22
3066,861,918,4,80.4
3067,861,347,4,48.92
3068,861,613,5,166.3
3069,861,972,1,32.24
3070,861,285,2,44.22
3071,862,937,3,86.31
3072,862,461,1,42.95
3073,862,737,2,105.88
3074,862,33,2,76.76
3075,863,555,2,104.7
3076,863,421,4,115.4
3077,863,301,5,269.75
3078,864,827,3,153.51
3079,865,568,5,104.65
3080,865,937,4,115.08
3081,865,589,1,39.24
3082,866,369,2,119.8
3083,866,661,2,113.18
3084,867,69,3,50.91
3085,867,432,2,68.0
3086,867,190,4,83.6
3087,867,663,4,89.48
3088,867,170,4,83.0
3089,867,358,4,87.8
3090,868,453,1,13.99
3091,868,740,3,129.87
3092,868,429,5,282.9
3093,869,872,1,10.56
3094,869,869,1,39.25
3095,869,945,3,129.42
3096,869,648,5,290.25
3097,869,792,3,78.27
3098,870,235,2,107.06
3099,871,911,2,82.5
3100,871,979,4,184.12
3101,871,542,3,161.04
3102,872,788,1,14.57
3103,872,115,5,139.4
3104,872,959,1,52.22
3105,873,563,1,21.8
3106,873,290,2,114.4
3107,873,448,4,126.32
3108,873,949,1,51.74
3109,873,870,2,42.72
3110,873,284,4,196.52
3111,874,688,1,16.16
3112,874,466,1,36.0
3113,874,393,3,178.35
3114,874,454,2,45.0
3115,874,127,4,219.24
3116,875,528,2,44.28
3117,875,569,3,174.27
3118,875,272,3,179.94
3119,876,78,1,10.16
3120,876,558,2,39.34
3121,876,523,5,101.1
3122,877,283,4,164.0
3123,877,26,2,118.96
3124,877,315,5,53.95
3125,877,319,3,85.02
3126,877,299,2,47.14
3127,877,645,2,23.76
3128,878,29,5,126.85
3129,878,767,5,272.0
3130,878,863,4,174.72
3131,878,786,2,89.84
3132,878,17,3,162.63
3133,879,687,2,108.86
3134,879,191,5,156.5
3135,879,509,5,248.35
3136,879,775,3,125.19
3137,879,24,4,141.12
3138,880,499,5,232.35
3139,880,529,2,69.44
3140,880,447,3,60.06
3141,880,616,5,220.9
3142,880,809,1,57.35
3143,881,715,5,227.55
3144,882,68,2,55.4
3145,883,480,3,104.85
3146,883,280,3,66.3
3147,883,298,1,22.08
3148,883,918,5,100.5
3149,884,322,3,65.61
3150,884,346,1,38.49
3151,885,556,4,111.52
3152,885,783,4,96.68
3153,885,820,3,42.57
3154,885,399,1,32.35
3155,886,78,3,30.48
3156,886,381,4,155.56
3157,886,227,2,100.2
3158,886,495,5,234.55
3159,886,808,3,39.09
3160,887,655,4,148.2
3161,887,2,4,197.72
3162,887,440,4,149.28
3163,888,660,4,194.04
3164,888,656,1,43.27
3165,888,770,2,72.78
3166,889,279,3,68.88
3167,890,591,4,95.6
3168,890,282,2,89.94
3169,890,492,5,84.4
3170,891,255,1,13.34
3171,891,564,5,230.1
3172,891,466,4,144.0
3173,891,444,3,157.8
3174,891,750,5,140.65
3175,892,144,4,228.24
3176,892,34,2,46.1
3177,892,603,1,37.59
3178,892,95,4,149.36
3179,892,383,4,117.92
3180,893,661,4,226.36
3181,893,335,2,74.26
3182,894,607,2,52.24
3183,894,296,4,53.88
3184,894,581,2,58.8
3185,895,548,3,114.39
3186,895,458,5,102.95
3187,896,985,1,54.0
3188,897,814,2,104.3
3189,897,914,4,78.2
3190,897,540,1,30.6
3191,897,356,4,63.08
3192,897,948,4,147.64
3193,897,675,1,47.84
3194,898,478,1,29.0
3195,899,61,2,111.1
3196,899,758,4,141.4
3197,899,793,2,42.24
3198,899,404,3,95.85
3199,899,448,3,94.74
3200,899,664,3,126.81
3201,900,489,5,284.0
3202,900,146,4,114.32
3203,900,876,5,116.85
3204,900,645,1,11.88
3205,901,533,1,20.9
3206,901,140,2,90.48
3207,901,536,1,55.02
3208,901,736,4,115.96
3209,901,241,4,223.36
3210,902,831,1,30.95
3211,902,984,3,47.37
3212,903,406,3,174.27
3213,903,279,2,45.92
3214,903,450,4,115.2
3215,903,621,1,24.42
3216,903,558,5,98.35
3217,903,430,4,121.92
3218,904,381,5,194.45
3219,905,290,5,286.0
3220,905,56,1,32.97
3221,906,117,4,57.64
3222,906,550,5,116.6
3223,906,22,4,107.2
3224,906,102,4,153.56
3225,906,260,2,102.3
3226,906,846,2,119.9
3227,907,164,2,31.88
3228,907,328,4,161.2
3229,907,905,4,225.64
3230,907,399,3,97.05
3231,907,564,4,184.08
3232,907,162,3,98.79
3233,908,703,4,178.92
3234,908,771,5,278.25
3235,909,505,5,159.25
3236,910,640,3,122.37
3237,910,828,5,77.1
3238,911,798,4,163.32
3239,911,832,4,61.6
3240,912,307,2,45.08
3241,912,150,2,64.98
3242,912,512,2,96.78
3243,913,815,4,82.64
3244,913,636,4,88.52
3245,913,647,5,241.35
3246,913,285,2,44.22
3247,914,399,5,161.75
3248,914,140,5,226.2
3249,915,620,3,153.66
3250,915,307,1,22.54
3251,915,847,4,124.16
3252,915,288,3,37.02
3253,916,345,4,68.96
3254,917,16,2,88.2
3255,917,665,1,46.42
3256,917,470,1,32.0
3257,918,486,2,101.08
3258,918,154,5,148.5
3259,918,924,5,230.05
3260,919,175,1,25.27
3261,919,801,4,178.96
3262,920,906,1,33.37
3263,920,287,4,207.84
3264,920,879,3,142.53
3265,920,224,3,59.07
3266,920,138,5,149.35
3267,921,736,1,28.99
3268,921,300,1,18.28
3269,921,334,3,50.31
3270,921,460,3,148.38
3271,922,934,1,20.47
3272,922,440,1,37.32
3273,922,507,3,154.44
3274,922,836,3,129.06
3275,923,486,3,151.62
3276,923,164,5,79.7
3277,923,736,5,144.95
3278,923,53,1,17.28
3279,923,750,1,28.13
3280,923,340,1,54.35
3281,924,274,5,132.9
3282,925,674,5,122.75
3283,925,628,3,161.7
3284,925,858,2,30.72
3285,926,776,3,43.92
3286,926,157,2,70.02
3287,926,111,5,104.8
3288,927,776,5,73.2
3289,927,560,4,55.6
3290,927,495,4,187.64
3291,927,961,1,13.82
3292,928,269,5,227.8
3293,928,108,5,169.75
3294,928,720,1,31.63
3295,929,724,1,24.72
3296,930,631,5,129.55
3297,930,993,1,49.71
3298,931,771,1,55.65
3299,931,821,3,123.15
3300,931,935,5,247.3
3301,932,875,4,194.56
3302,932,20,4,193.4
3303,932,545,1,11.83
3304,932,572,1,22.14
3305,932,671,1,57.48
3306,932,361,3,176.37
3307,933,801,3,134.22
3308,933,679,5,250.55
3309,933,817,5,168.15
3310,934,773,2,101.92
3311,934,743,1,58.35
3312,935,717,4,208.44
3313,935,71,1,16.28
3314,935,222,3,146.88
